tamanho,arestas,repeticao,fonte,algoritmo,tempo_s,co2_kg,co2_mg
5000,24888,3,3361,MinHeap_O((V+E)logV),0.06486895800003367,2.089500197404163e-07,0.2089500197404163
5000,24888,3,3361,NetworkX (Ref),0.039353060000166806,1.2765097315514064e-07,0.12765097315514065
5000,24888,3,3509,Classic_O(V^2),2.1618761029999405,6.892169394559748e-06,6.8921693945597475
5000,24888,3,3509,MinHeap_O((V+E)logV),0.09404440699995575,3.0227631986210274e-07,0.30227631986210274
5000,24888,3,3509,NetworkX (Ref),0.06131043400000635,1.9737775417810368e-07,0.1973777541781037
5000,24888,3,2179,Classic_O(V^2),2.255358777000083,7.190096335949186e-06,7.190096335949186
5000,24888,3,2179,MinHeap_O((V+E)logV),0.06293969000012112,2.0316417348185436e-07,0.20316417348185437
5000,24888,3,2179,NetworkX (Ref),0.04266548100008549,1.383198726799964e-07,0.1383198726799964
5000,24978,4,4304,Classic_O(V^2),2.1628500730000724,6.895646879595727e-06,6.895646879595727
5000,24978,4,4304,MinHeap_O((V+E)logV),0.10586963599985211,3.398843599999994e-07,0.3398843599999994
5000,24978,4,4304,NetworkX (Ref),0.26193471399983537,8.368038403360328e-07,0.8368038403360328
5000,24978,4,904,Classic_O(V^2),2.1112739359998614,6.7310990434298496e-06,6.731099043429849
5000,24978,4,904,MinHeap_O((V+E)logV),0.07648984499996914,2.460567336470314e-07,0.2460567336470314
5000,24978,4,904,NetworkX (Ref),0.040529053000000204,1.3161899701647609e-07,0.13161899701647609
5000,24978,4,1225,Classic_O(V^2),2.1462975389999883,6.842490812396939e-06,6.84249081239694
5000,24978,4,1225,MinHeap_O((V+E)logV),0.117730808000033,3.8172220202008437e-07,0.3817222020200844
5000,24978,4,1225,NetworkX (Ref),0.06034960399983902,1.9489690811255756e-07,0.19489690811255755
5000,24978,4,1336,Classic_O(V^2),2.2901797369997894,7.300905719096116e-06,7.300905719096116
5000,24978,4,1336,MinHeap_O((V+E)logV),0.06376546399997096,2.054766732005008e-07,0.2054766732005008
5000,24978,4,1336,NetworkX (Ref),0.04231179100020199,1.3733959814460463e-07,0.1373395981446046
5000,24978,4,3363,Classic_O(V^2),2.158382976999974,6.881563160396682e-06,6.8815631603966825
5000,24978,4,3363,MinHeap_O((V+E)logV),0.06205970900009561,2.002052037773188e-07,0.20020520377731882
5000,24978,4,3363,NetworkX (Ref),0.07143593599994347,2.2967974879649567e-07,0.22967974879649566
5000,25074,5,3188,Classic_O(V^2),2.1615712239999993,6.8913061034901e-06,6.8913061034901
5000,25074,5,3188,MinHeap_O((V+E)logV),0.061199336000072435,1.9786487384847197e-07,0.19786487384847198
5000,25074,5,3188,NetworkX (Ref),0.04230334999988372,1.371128439123842e-07,0.13711284391238418
5000,25074,5,1487,Classic_O(V^2),2.135876911999958,6.809333459964109e-06,6.809333459964109
5000,25074,5,1487,MinHeap_O((V+E)logV),0.10976310699993519,3.5208197009720827e-07,0.35208197009720826
5000,25074,5,1487,NetworkX (Ref),0.07087408100005632,2.279139529272944e-07,0.2279139529272944
5000,25074,5,3849,Classic_O(V^2),2.13879539200002,6.818578541204315e-06,6.818578541204315
5000,25074,5,3849,MinHeap_O((V+E)logV),0.06089237099990896,1.963502733173235e-07,0.1963502733173235
5000,25074,5,3849,NetworkX (Ref),0.041455795000047146,1.3436648000411912e-07,0.1343664800041191
5000,25074,5,298,Classic_O(V^2),2.1077919250001287,6.719789060338491e-06,6.71978906033849
5000,25074,5,298,MinHeap_O((V+E)logV),0.06316630599985729,2.0369186134294312e-07,0.20369186134294312
5000,25074,5,298,NetworkX (Ref),0.06208991199991942,1.9974001707405071e-07,0.1997400170740507
5000,25074,5,1460,Classic_O(V^2),2.371360647000074,7.560183632540515e-06,7.560183632540515
5000,25074,5,1460,MinHeap_O((V+E)logV),0.05783921699980965,1.8662388223492209e-07,0.18662388223492207
5000,25074,5,1460,NetworkX (Ref),0.04249009700015449,1.3758799973258884e-07,0.13758799973258884
5000,25049,6,1039,Classic_O(V^2),2.135651628000005,6.808753075251996e-06,6.808753075251996
5000,25049,6,1039,MinHeap_O((V+E)logV),0.09938185100008923,3.1870383230613406e-07,0.3187038323061341
5000,25049,6,1039,NetworkX (Ref),0.06765905900010694,2.1765736174952666e-07,0.21765736174952666
5000,25049,6,3189,Classic_O(V^2),2.1358372619999955,6.809224835137529e-06,6.809224835137529
5000,25049,6,3189,MinHeap_O((V+E)logV),0.05981927299990275,1.9313751757896726e-07,0.19313751757896724
5000,25049,6,3189,NetworkX (Ref),0.04045767899992825,1.326417121571043e-07,0.1326417121571043
5000,25049,6,4198,Classic_O(V^2),2.1621649840001282,6.893124535356162e-06,6.893124535356162
5000,25049,6,4198,MinHeap_O((V+E)logV),0.06257143100015128,2.0212478886787085e-07,0.20212478886787086
5000,25049,6,4198,NetworkX (Ref),0.06489315899989379,2.094937123664743e-07,0.2094937123664743
5000,25049,6,969,Classic_O(V^2),2.306141619999835,7.351724051615164e-06,7.351724051615164
5000,25049,6,969,MinHeap_O((V+E)logV),0.0635406819999389,2.0477453960504098e-07,0.204774539605041
5000,25049,6,969,NetworkX (Ref),0.045384402000081536,1.4716749741826613e-07,0.14716749741826612
5000,25049,6,234,Classic_O(V^2),2.126362497000173,6.779045623192814e-06,6.779045623192814
5000,25049,6,234,MinHeap_O((V+E)logV),0.05805259299995669,1.8741344220767824e-07,0.18741344220767825
5000,25049,6,234,NetworkX (Ref),0.075957285999948,2.440081502487367e-07,0.2440081502487367
5000,24996,7,4037,Classic_O(V^2),2.1651266530000157,6.902807507284189e-06,6.902807507284189
5000,24996,7,4037,MinHeap_O((V+E)logV),0.05987819799997851,1.9322102050414085e-07,0.19322102050414086
5000,24996,7,4037,NetworkX (Ref),0.04149350699981369,1.3445318977026528e-07,0.1344531897702653
5000,24996,7,1575,Classic_O(V^2),2.1245227980000436,6.77326298316857e-06,6.77326298316857
5000,24996,7,1575,MinHeap_O((V+E)logV),0.10409445499999492,3.3364086040614664e-07,0.33364086040614666
5000,24996,7,1575,NetworkX (Ref),0.07134319300007519,2.3079083699338953e-07,0.23079083699338954
5000,24996,7,3593,Classic_O(V^2),2.1400235409998913,6.822572474146119e-06,6.822572474146119
5000,24996,7,3593,MinHeap_O((V+E)logV),0.06139970699996411,1.9828318218011952e-07,0.19828318218011953
5000,24996,7,3593,NetworkX (Ref),0.04154808199996296,1.3469276985058605e-07,0.13469276985058604
5000,24996,7,2459,Classic_O(V^2),2.131081455999947,6.794111432583835e-06,6.794111432583835
5000,24996,7,2459,MinHeap_O((V+E)logV),0.06845428800011177,2.2044961060874228e-07,0.2204496106087423
5000,24996,7,2459,NetworkX (Ref),0.06199177799999234,1.9950005607616578e-07,0.19950005607616578
5000,24996,7,2017,Classic_O(V^2),2.2142440719999286,7.058770414881449e-06,7.058770414881449
5000,24996,7,2017,MinHeap_O((V+E)logV),0.06515378599988253,2.1006034822614415e-07,0.21006034822614414
5000,24996,7,2017,NetworkX (Ref),0.04218405599999642,1.3696488045625707e-07,0.13696488045625707
5000,24911,8,1418,Classic_O(V^2),2.1108689579998554,6.7296464151722774e-06,6.729646415172278
5000,24911,8,1418,MinHeap_O((V+E)logV),0.10464690000003429,3.3904982336020616e-07,0.33904982336020617
5000,24911,8,1418,NetworkX (Ref),0.0667577640001582,2.146091765680751e-07,0.2146091765680751
5000,24911,8,3585,Classic_O(V^2),2.17075340700012,6.920473094046238e-06,6.920473094046238
5000,24911,8,3585,MinHeap_O((V+E)logV),0.059284936000040034,1.9170738531807636e-07,0.19170738531807635
5000,24911,8,3585,NetworkX (Ref),0.0411481730000105,1.3342691358148152e-07,0.1334269135814815
5000,24911,8,4031,Classic_O(V^2),2.1050471680000555,6.7111708829658414e-06,6.711170882965842
5000,24911,8,4031,MinHeap_O((V+E)logV),0.05978944899993621,1.931381240117012e-07,0.1931381240117012
5000,24911,8,4031,NetworkX (Ref),0.06248639700015701,2.0132087937658496e-07,0.20132087937658497
5000,24911,8,1094,Classic_O(V^2),2.3799275430001217,7.586885370982411e-06,7.586885370982411
5000,24911,8,1094,MinHeap_O((V+E)logV),0.06158637699991232,1.9861541085198016e-07,0.19861541085198017
5000,24911,8,1094,NetworkX (Ref),0.0421860450001077,1.3678797408409526e-07,0.13678797408409527
5000,24911,8,1819,Classic_O(V^2),2.1240874499999336,6.771582482965605e-06,6.771582482965605
5000,24911,8,1819,MinHeap_O((V+E)logV),0.05885126900011528,1.8982958811332537e-07,0.18982958811332537
5000,24911,8,1819,NetworkX (Ref),0.06487342800005536,2.094042955044279e-07,0.20940429550442788
5000,25183,9,1850,Classic_O(V^2),2.1200659680000626,6.758992081318151e-06,6.758992081318151
5000,25183,9,1850,MinHeap_O((V+E)logV),0.06291624699997556,2.0307738920117919e-07,0.20307738920117918
5000,25183,9,1850,NetworkX (Ref),0.04946971200001826,1.6009710854772404e-07,0.16009710854772405
5000,25183,9,4294,Classic_O(V^2),2.1440971150000223,6.835658082756891e-06,6.835658082756891
5000,25183,9,4294,MinHeap_O((V+E)logV),0.10433481699988079,3.345637939291421e-07,0.3345637939291421
5000,25183,9,4294,NetworkX (Ref),0.07063785900004405,2.269107947999758e-07,0.2269107947999758
5000,25183,9,4787,Classic_O(V^2),2.115079594000008,6.743141895470041e-06,6.743141895470042
5000,25183,9,4787,MinHeap_O((V+E)logV),0.06468240900017008,2.08242556636466e-07,0.20824255663646601
5000,25183,9,4787,NetworkX (Ref),0.04004690400006439,1.3005144012407117e-07,0.1300514401240712
5000,25183,9,1578,Classic_O(V^2),2.11820040900011,6.7535305547582456e-06,6.753530554758245
5000,25183,9,1578,MinHeap_O((V+E)logV),0.05839102400000229,1.8850606818956737e-07,0.18850606818956736
5000,25183,9,1578,NetworkX (Ref),0.06178263599986167,1.991640006229594e-07,0.19916400062295941
5000,25183,9,2965,Classic_O(V^2),2.3366092629999002,7.4488430786413136e-06,7.448843078641313
5000,25183,9,2965,MinHeap_O((V+E)logV),0.061833722000073976,1.9957315493993958e-07,0.19957315493993957
5000,25183,9,2965,NetworkX (Ref),0.042422148000014204,1.376385165519259e-07,0.1376385165519259
5000,24965,10,3865,Classic_O(V^2),2.13532396100004,6.80742620476989e-06,6.80742620476989
5000,24965,10,3865,MinHeap_O((V+E)logV),0.10665037399985522,3.420543939207324e-07,0.3420543939207324
5000,24965,10,3865,NetworkX (Ref),0.06413565999991988,2.0673478758309219e-07,0.2067347875830922
5000,24965,10,3286,Classic_O(V^2),2.1155154570001287,6.744333079882279e-06,6.744333079882279
5000,24965,10,3286,MinHeap_O((V+E)logV),0.0638150699999187,2.058176040963444e-07,0.2058176040963444
5000,24965,10,3286,NetworkX (Ref),0.05470372900003895,1.768197350776683e-07,0.1768197350776683
5000,24965,10,710,Classic_O(V^2),2.253671531000009,7.185306293375434e-06,7.185306293375434
5000,24965,10,710,MinHeap_O((V+E)logV),0.061493665999933,1.9917246579782112e-07,0.19917246579782114
5000,24965,10,710,NetworkX (Ref),0.06450643099992703,2.075165296375325e-07,0.2075165296375325
5000,24965,10,582,Classic_O(V^2),2.365442986000062,7.543762238909242e-06,7.543762238909242
5000,24965,10,582,MinHeap_O((V+E)logV),0.06099175999997897,1.967067169727786e-07,0.1967067169727786
5000,24965,10,582,NetworkX (Ref),0.03958942099984597,1.284426699097425e-07,0.1284426699097425
5000,24965,10,2830,Classic_O(V^2),2.1346606570000404,6.805552645159977e-06,6.8055526451599775
5000,24965,10,2830,MinHeap_O((V+E)logV),0.06601515700003802,2.1299072148404574e-07,0.21299072148404574
5000,24965,10,2830,NetworkX (Ref),0.05935133799994219,1.9103525164741568e-07,0.1910352516474157
5000,25142,11,1559,Classic_O(V^2),2.138926880000099,6.8191935305437154e-06,6.819193530543715
5000,25142,11,1559,MinHeap_O((V+E)logV),0.06226795699990362,2.0072771373776428e-07,0.20072771373776427
5000,25142,11,1559,NetworkX (Ref),0.04089947500006019,1.3286179425918076e-07,0.13286179425918077
5000,25142,11,2275,Classic_O(V^2),2.123070979999966,6.768223561975799e-06,6.768223561975799
5000,25142,11,2275,MinHeap_O((V+E)logV),0.109651311999869,3.5171784920474635e-07,0.35171784920474636
5000,25142,11,2275,NetworkX (Ref),0.06682859900001858,2.1498080396747885e-07,0.21498080396747885
5000,25142,11,4378,Classic_O(V^2),2.1166989350001586,6.748618683930797e-06,6.748618683930797
5000,25142,11,4378,MinHeap_O((V+E)logV),0.06065339699989636,1.957556428902761e-07,0.19575564289027608
5000,25142,11,4378,NetworkX (Ref),0.04050867899991317,1.3141866815281145e-07,0.13141866815281145
5000,25142,11,2204,Classic_O(V^2),2.1199574740001026,6.758329081780524e-06,6.758329081780524
5000,25142,11,2204,MinHeap_O((V+E)logV),0.06198301499989611,1.9994109366037933e-07,0.19994109366037932
5000,25142,11,2204,NetworkX (Ref),0.0655393950000871,2.1272244160739026e-07,0.21272244160739026
5000,25142,11,1964,Classic_O(V^2),2.3832302509999863,7.597374152892965e-06,7.597374152892964
5000,25142,11,1964,MinHeap_O((V+E)logV),0.06532229499998721,2.1073943857787406e-07,0.21073943857787406
5000,25142,11,1964,NetworkX (Ref),0.040838250000206244,1.3233049966957862e-07,0.13233049966957863
5000,25109,12,6,Classic_O(V^2),2.1140423740000642,6.740195252322463e-06,6.740195252322463
5000,25109,12,6,MinHeap_O((V+E)logV),0.09942219000004116,3.1879452698791376e-07,0.3187945269879138
5000,25109,12,6,NetworkX (Ref),0.06775674400000753,2.1850582722885149e-07,0.21850582722885148
5000,25109,12,4868,Classic_O(V^2),2.1350315750000846,6.8067413696940436e-06,6.806741369694044
5000,25109,12,4868,MinHeap_O((V+E)logV),0.061985497000023315,1.9987712771516002e-07,0.19987712771516003
5000,25109,12,4868,NetworkX (Ref),0.04080356700001175,1.3266087520069286e-07,0.13266087520069286
5000,25109,12,1138,Classic_O(V^2),2.1095519959999365,6.725512583909081e-06,6.725512583909081
5000,25109,12,1138,MinHeap_O((V+E)logV),0.05773426699988704,1.8640886906986488e-07,0.18640886906986487
5000,25109,12,1138,NetworkX (Ref),0.058550617000037164,1.8973471729925227e-07,0.18973471729925226
5000,25109,12,2356,Classic_O(V^2),2.2987862649999897,7.32811272801277e-06,7.32811272801277
5000,25109,12,2356,MinHeap_O((V+E)logV),0.06600667399993654,2.128675015905149e-07,0.2128675015905149
5000,25109,12,2356,NetworkX (Ref),0.0389138919999823,1.2633297851111466e-07,0.12633297851111466
5000,25109,12,4963,Classic_O(V^2),2.114192831000082,6.740134078458522e-06,6.740134078458522
5000,25109,12,4963,MinHeap_O((V+E)logV),0.058805803000041124,1.898299248684957e-07,0.1898299248684957
5000,25109,12,4963,NetworkX (Ref),0.06152685699998983,1.9797439466587626e-07,0.19797439466587627
5000,24685,13,2721,Classic_O(V^2),2.1300691699998424,6.791040670517699e-06,6.791040670517699
5000,24685,13,2721,MinHeap_O((V+E)logV),0.0636441179999565,2.051265025454059e-07,0.2051265025454059
5000,24685,13,2721,NetworkX (Ref),0.05019938100008403,1.6212048247865165e-07,0.16212048247865166
5000,24685,13,4519,Classic_O(V^2),2.1469918189998225,6.845238131633855e-06,6.845238131633855
5000,24685,13,4519,MinHeap_O((V+E)logV),0.09876181699996778,3.167491111251577e-07,0.31674911112515775
5000,24685,13,4519,NetworkX (Ref),0.07039192199999889,2.287751451553246e-07,0.2287751451553246
5000,24685,13,1166,Classic_O(V^2),2.117629579000095,6.7510191908115395e-06,6.751019190811539
5000,24685,13,1166,MinHeap_O((V+E)logV),0.059471870999914245,1.9181501642071058e-07,0.19181501642071058
5000,24685,13,1166,NetworkX (Ref),0.0399813260000883,1.2962812189091824e-07,0.12962812189091824
5000,24685,13,3470,Classic_O(V^2),2.0990850370001226,6.692005908553832e-06,6.692005908553832
5000,24685,13,3470,MinHeap_O((V+E)logV),0.06064186100002189,1.9544427500035594e-07,0.19544427500035594
5000,24685,13,3470,NetworkX (Ref),0.061441391000016665,1.9779951398711099e-07,0.197799513987111
5000,24685,13,2566,Classic_O(V^2),2.3151145150000048,7.3818014509377215e-06,7.381801450937721
5000,24685,13,2566,MinHeap_O((V+E)logV),0.07418681199987986,2.387705301435679e-07,0.2387705301435679
5000,24685,13,2566,NetworkX (Ref),0.04106920300000638,1.3328698263188786e-07,0.13328698263188785
5000,24997,14,2945,Classic_O(V^2),2.12109018000001,6.762157228719063e-06,6.7621572287190626
5000,24997,14,2945,MinHeap_O((V+E)logV),0.10389878899991345,3.33225382703316e-07,0.33322538270331603
5000,24997,14,2945,NetworkX (Ref),0.07892019500013703,2.5402921743655646e-07,0.2540292174365565
5000,24997,14,2692,Classic_O(V^2),2.167629960000113,6.910625450033603e-06,6.910625450033603
5000,24997,14,2692,MinHeap_O((V+E)logV),0.06510895000019445,2.098646738422513e-07,0.2098646738422513
5000,24997,14,2692,NetworkX (Ref),0.056170471999848814,1.8153000863043068e-07,0.18153000863043067
5000,24997,14,4724,Classic_O(V^2),2.121058569999832,6.76208369445486e-06,6.7620836944548595
5000,24997,14,4724,MinHeap_O((V+E)logV),0.06304625899997518,2.0326805717376909e-07,0.20326805717376908
5000,24997,14,4724,NetworkX (Ref),0.06686467800000173,2.1512977617246422e-07,0.21512977617246423
5000,24997,14,4388,Classic_O(V^2),2.356660968999904,7.512538041494421e-06,7.5125380414944205
5000,24997,14,4388,MinHeap_O((V+E)logV),0.06216044999996484,2.0050402763775652e-07,0.20050402763775652
5000,24997,14,4388,NetworkX (Ref),0.04002379700000347,1.3036310713248387e-07,0.13036310713248386
5000,24997,14,3473,Classic_O(V^2),2.1223088889998962,6.76646136464019e-06,6.76646136464019
5000,24997,14,3473,MinHeap_O((V+E)logV),0.0603987499998766,1.950095252906577e-07,0.1950095252906577
5000,24997,14,3473,NetworkX (Ref),0.06338647600000513,2.0405935752954878e-07,0.2040593575295488
5000,24827,15,1183,Classic_O(V^2),2.1094864020001296,6.725305806913098e-06,6.725305806913098
5000,24827,15,1183,MinHeap_O((V+E)logV),0.06396983900003761,2.0607695259133425e-07,0.20607695259133424
5000,24827,15,1183,NetworkX (Ref),0.040379188000088106,1.311489257647543e-07,0.13114892576475431
5000,24827,15,4890,Classic_O(V^2),2.1192856489999485,6.756657208376188e-06,6.756657208376188
5000,24827,15,4890,MinHeap_O((V+E)logV),0.10111581999990449,3.247865652078004e-07,0.3247865652078004
5000,24827,15,4890,NetworkX (Ref),0.07165328599990062,2.30362731641214e-07,0.230362731641214
5000,24827,15,2257,Classic_O(V^2),2.1109788359999584,6.729767520591865e-06,6.7297675205918654
5000,24827,15,2257,MinHeap_O((V+E)logV),0.06255211000006966,2.0218471996934648e-07,0.20218471996934648
5000,24827,15,2257,NetworkX (Ref),0.03966437799999767,1.2867989907503374e-07,0.12867989907503374
5000,24827,15,3055,Classic_O(V^2),2.1078149309998935,6.7199384744687585e-06,6.7199384744687585
5000,24827,15,3055,MinHeap_O((V+E)logV),0.06060044600008041,1.957912398760972e-07,0.1957912398760972
5000,24827,15,3055,NetworkX (Ref),0.06598699200003466,2.1225597890597312e-07,0.21225597890597311
5000,24827,15,1240,Classic_O(V^2),2.326104987000008,7.415327109197435e-06,7.415327109197435
5000,24827,15,1240,MinHeap_O((V+E)logV),0.07802122099997177,2.509496364423052e-07,0.2509496364423052
5000,24827,15,1240,NetworkX (Ref),0.04048258700004226,1.3153394401425022e-07,0.13153394401425023
5000,24878,16,1435,Classic_O(V^2),2.1618452800000796,6.89233685265495e-06,6.8923368526549496
5000,24878,16,1435,MinHeap_O((V+E)logV),0.10192008900003202,3.2675136553216397e-07,0.326751365532164
5000,24878,16,1435,NetworkX (Ref),0.06289053199998307,2.0238558363517843e-07,0.20238558363517845
5000,24878,16,4727,Classic_O(V^2),2.114414377000003,6.741006603367081e-06,6.741006603367081
5000,24878,16,4727,MinHeap_O((V+E)logV),0.0596505870000783,1.923710240701198e-07,0.1923710240701198
5000,24878,16,4727,NetworkX (Ref),0.04177679300005366,1.3546934827019324e-07,0.13546934827019325
5000,24878,16,3212,Classic_O(V^2),2.13161042500019,6.795889523596689e-06,6.7958895235966885
5000,24878,16,3212,MinHeap_O((V+E)logV),0.06117430999984208,1.9729820869866556e-07,0.19729820869866554
5000,24878,16,3212,NetworkX (Ref),0.0616140509998786,1.9824033850041522e-07,0.19824033850041523
5000,24878,16,2250,Classic_O(V^2),2.338182075000077,7.454207128970878e-06,7.454207128970878
5000,24878,16,2250,MinHeap_O((V+E)logV),0.05979442399984691,1.9299304263063756e-07,0.19299304263063755
5000,24878,16,2250,NetworkX (Ref),0.04179749800005084,1.3550314735537174e-07,0.13550314735537175
5000,24878,16,4352,Classic_O(V^2),2.1572928019998017,6.877625938359087e-06,6.8776259383590865
5000,24878,16,4352,MinHeap_O((V+E)logV),0.06174156899987793,1.9896030997044386e-07,0.19896030997044387
5000,24878,16,4352,NetworkX (Ref),0.06682887699980711,2.1892806113699834e-07,0.21892806113699834
5000,24847,17,598,Classic_O(V^2),2.140698752999924,6.824665552980149e-06,6.824665552980149
5000,24847,17,598,MinHeap_O((V+E)logV),0.06214711399979933,2.0044078710526238e-07,0.2004407871052624
5000,24847,17,598,NetworkX (Ref),0.04159627300009561,1.3500576627701303e-07,0.13500576627701302
5000,24847,17,3939,Classic_O(V^2),2.134736465999822,6.805491820192088e-06,6.805491820192088
5000,24847,17,3939,MinHeap_O((V+E)logV),0.09950826499994037,3.189592045363421e-07,0.31895920453634213
5000,24847,17,3939,NetworkX (Ref),0.07591347599986875,2.439965293752525e-07,0.2439965293752525
5000,24847,17,1727,Classic_O(V^2),2.119898785000032,6.758363060246033e-06,6.758363060246033
5000,24847,17,1727,MinHeap_O((V+E)logV),0.06314255600000251,2.0351778969669634e-07,0.20351778969669634
5000,24847,17,1727,NetworkX (Ref),0.040248478000194154,1.304964192197644e-07,0.1304964192197644
5000,24847,17,1255,Classic_O(V^2),2.1302475359998425,6.791382352625858e-06,6.791382352625858
5000,24847,17,1255,MinHeap_O((V+E)logV),0.05857493600001362,1.8911059610253609e-07,0.18911059610253608
5000,24847,17,1255,NetworkX (Ref),0.058539705999919533,1.8873342900700482e-07,0.18873342900700482
5000,24847,17,3076,Classic_O(V^2),2.315616799000054,7.381926584827991e-06,7.381926584827991
5000,24847,17,3076,MinHeap_O((V+E)logV),0.06229298099992775,2.010254605564619e-07,0.20102546055646192
5000,24847,17,3076,NetworkX (Ref),0.04415908800001489,1.43094023397984e-07,0.143094023397984
5000,25228,18,2063,Classic_O(V^2),2.1464909559999796,6.8431799818903656e-06,6.843179981890366
5000,25228,18,2063,MinHeap_O((V+E)logV),0.10275900900001034,3.298261747347183e-07,0.3298261747347183
5000,25228,18,2063,NetworkX (Ref),0.06320709600004193,2.0350353654608233e-07,0.20350353654608233
5000,25228,18,403,Classic_O(V^2),2.1345821669999623,6.8051253895123736e-06,6.805125389512374
5000,25228,18,403,MinHeap_O((V+E)logV),0.06000506700002006,1.9343940957158314e-07,0.19343940957158315
5000,25228,18,403,NetworkX (Ref),0.040200703999971665,1.3042795070648227e-07,0.13042795070648228
5000,25228,18,4872,Classic_O(V^2),2.089819312000145,6.662502584064834e-06,6.662502584064834
5000,25228,18,4872,MinHeap_O((V+E)logV),0.07055808499990235,2.2697701468499904e-07,0.22697701468499903
5000,25228,18,4872,NetworkX (Ref),0.0630406979998952,2.029331089613681e-07,0.2029331089613681
5000,25228,18,1535,Classic_O(V^2),2.339494473000059,7.4587725981039246e-06,7.458772598103924
5000,25228,18,1535,MinHeap_O((V+E)logV),0.07830915800013827,2.5191291749584454e-07,0.25191291749584455
5000,25228,18,1535,NetworkX (Ref),0.0425965179999821,1.381130167684568e-07,0.1381130167684568
5000,25228,18,2391,Classic_O(V^2),2.1780670660000396,6.943637599221211e-06,6.943637599221211
5000,25228,18,2391,MinHeap_O((V+E)logV),0.06434882400003517,2.0729284535866045e-07,0.20729284535866047
5000,25228,18,2391,NetworkX (Ref),0.0696438439999838,2.2554374175067478e-07,0.2255437417506748
5000,24980,19,3474,Classic_O(V^2),2.129876844999899,6.7905663888353815e-06,6.790566388835382
5000,24980,19,3474,MinHeap_O((V+E)logV),0.061854246999928364,1.994053725337234e-07,0.1994053725337234
5000,24980,19,3474,NetworkX (Ref),0.05109887100002197,1.6513228516438964e-07,0.16513228516438963
5000,24980,19,2033,Classic_O(V^2),2.1033566979999705,6.705632688297154e-06,6.705632688297154
5000,24980,19,2033,MinHeap_O((V+E)logV),0.10614093499998489,3.4175304887185566e-07,0.34175304887185565
5000,24980,19,2033,NetworkX (Ref),0.06500693099997079,2.0910685008063376e-07,0.20910685008063376
5000,24980,19,2146,Classic_O(V^2),2.0983100420000937,6.689517746592799e-06,6.6895177465927995
5000,24980,19,2146,MinHeap_O((V+E)logV),0.06414440599996851,2.068545770925466e-07,0.2068545770925466
5000,24980,19,2146,NetworkX (Ref),0.04157310300001882,1.353262209506137e-07,0.1353262209506137
5000,24980,19,4372,Classic_O(V^2),2.1188439239999752,6.754920835590772e-06,6.754920835590772
5000,24980,19,4372,MinHeap_O((V+E)logV),0.1152356879999843,3.7171547190618875e-07,0.37171547190618875
5000,24980,19,4372,NetworkX (Ref),0.06163360899995496,1.9835459514169836e-07,0.19835459514169837
5000,24980,19,4813,Classic_O(V^2),2.1731107400000838,6.928214008257211e-06,6.928214008257211
5000,24980,19,4813,MinHeap_O((V+E)logV),0.06246909100013909,2.0150791466848575e-07,0.20150791466848575
5000,24980,19,4813,NetworkX (Ref),0.04157163699983357,1.350336917936828e-07,0.1350336917936828
10000,49528,0,4284,Classic_O(V^2),8.601185072000135,2.741382195254301e-05,27.41382195254301
10000,49528,0,4284,MinHeap_O((V+E)logV),0.15436456300017198,4.945422332605465e-07,0.49454223326054647
10000,49528,0,4284,NetworkX (Ref),0.13385764800000288,4.28529785219464e-07,0.428529785219464
10000,49528,0,2333,Classic_O(V^2),8.773944589000166,2.7967124844509593e-05,27.96712484450959
10000,49528,0,2333,MinHeap_O((V+E)logV),0.14135682800019822,4.5302517781299737e-07,0.4530251778129974
10000,49528,0,2333,NetworkX (Ref),0.13440699099987796,4.3031051898112416e-07,0.43031051898112416
10000,49528,0,3850,Classic_O(V^2),8.743786172000227,2.7868678912856036e-05,27.868678912856037
10000,49528,0,3850,MinHeap_O((V+E)logV),0.13359929800026293,4.282800526959502e-07,0.4282800526959502
10000,49528,0,3850,NetworkX (Ref),0.13459277399988423,4.309972120545039e-07,0.4309972120545039
10000,49528,0,9651,Classic_O(V^2),8.717282363999857,2.7783736848973854e-05,27.783736848973852
10000,49528,0,9651,MinHeap_O((V+E)logV),0.13886378500001229,4.450872713338278e-07,0.4450872713338278
10000,49528,0,9651,NetworkX (Ref),0.13877201600007538,4.4439696424632224e-07,0.44439696424632225
10000,49528,0,2385,Classic_O(V^2),8.755949821000286,2.7907553064220935e-05,27.907553064220934
10000,49528,0,2385,MinHeap_O((V+E)logV),0.14568920100009564,4.666707609278337e-07,0.46667076092783366
10000,49528,0,2385,NetworkX (Ref),0.1333278449997124,4.270855879905546e-07,0.4270855879905546
10000,50066,1,1306,Classic_O(V^2),9.824491763999958,3.1312689702691465e-05,31.312689702691465
10000,50066,1,1306,MinHeap_O((V+E)logV),0.15757846299993616,5.051264846785729e-07,0.5051264846785729
10000,50066,1,1306,NetworkX (Ref),0.0931606239996654,2.99273164919243e-07,0.299273164919243
10000,50066,1,2542,Classic_O(V^2),9.766294158000164,3.1127364242608035e-05,31.127364242608035
10000,50066,1,2542,MinHeap_O((V+E)logV),0.15933590599979652,5.101817924150796e-07,0.5101817924150797
10000,50066,1,2542,NetworkX (Ref),0.08920157600005041,2.865416183938653e-07,0.2865416183938653
10000,50066,1,5861,Classic_O(V^2),9.760414438000225,3.110863525201861e-05,31.108635252018612
